time_s,torso_x_m,torso_height_m,tilt_deg,foot_slip_m,target_tracking_rmse_rad
1.320000000000001,0.2969509072768479,0.36218450991654394,0.3545554924092251,0.06063854110737454,0.025979840503352055
1.340000000000001,0.30374984843934444,0.36423751658841585,0.2853510639970281,0.06476656260717155,0.015121619674105224
1.360000000000001,0.30720494289049,0.3681118827478772,0.09775254070150795,0.06615128701118951,0.018152803956389223
1.380000000000001,0.310146656743995,0.36914710871009765,0.7260355263141883,0.06732014603720943,0.012522624959910718
1.400000000000001,0.314202678002646,0.368417416611079,0.1418222503151547,0.06966067477392897,0.011550760886288454
1.420000000000001,0.31906126690460074,0.36844756343573515,0.43284986526825775,0.07042344902960203,0.010608628423578887
1.440000000000001,0.325152841880425,0.3691790741540567,0.1320864768261778,0.07107841229253402,0.008736409657102356
1.460000000000001,0.3329252548274114,0.3689197154373795,0.10302348126329114,0.07162796616169761,0.008672000385798677
1.480000000000001,0.34149232613711783,0.368246175427083,0.24140974351043953,0.0724593960535207,0.012442330716181659
1.500000000000001,0.34982545230448897,0.36826487938142516,0.10694908409362333,0.0735755910330054,0.013284482371757576
1.5200000000000011,0.35729130407631743,0.3680668100178563,0.058219593173206255,0.07469872681478455,0.013220710269018571
1.5400000000000011,0.3638043746335686,0.3668985013221596,0.07312580102365747,0.07599165176005115,0.011822180406945784
1.5600000000000012,0.3689244458117846,0.36507653431439974,0.34560557545416437,0.07701068667900642,0.020773815780431033
1.5800000000000012,0.3727935152210496,0.36378449710037236,0.6868290426532717,0.07742262813993632,0.022845956517949687
1.6000000000000012,0.3767583349531584,0.36260881100140085,0.7429868385337736,0.07775087773757412,0.024354031735747114
1.6200000000000012,0.3822912619943858,0.36238970931508724,0.552956445603197,0.07801851923860725,0.023899157080369497
1.6400000000000012,0.3896499265351078,0.36403070682347827,0.5265566246555206,0.07822546774797984,0.01964895612959023
1.6600000000000013,0.3983709665753966,0.366207635260227,0.607961903527942,0.07855816400028844,0.015497280641342285
1.6800000000000013,0.407701961505555,0.36717929389553644,0.32033327555038305,0.07887448951335622,0.013810879756292442
1.7000000000000013,0.41717502187390143,0.36604883829946055,0.15327590138418462,0.0793518584064488,0.01741153772011976
1.7200000000000013,0.4268038416271102,0.36398870840996983,0.19426965192943635,0.07997760095542415,0.022867293199736093
1.7400000000000013,0.43655022508164154,0.3627374165339273,0.20643010974517012,0.08065103328842471,0.02636086941979563
1.7600000000000013,0.4458757074796131,0.362567765426791,0.1964947970317242,0.08134332179613211,0.027269904669310688
1.7800000000000014,0.45422133180706703,0.3626829037664181,0.2060265329087921,0.08427799390899533,0.026922546310382565
1.8000000000000014,0.4594449754061309,0.36542405126087363,0.1871982544485132,0.08763514317174532,0.014322013234721183
1.8200000000000014,0.46156682896909934,0.36941394724605686,0.33119427321691575,0.08874824435003413,0.01804495179608018
1.8400000000000014,0.4635562098195668,0.36992633948938036,0.77619950158408,0.09036625220748816,0.016006430670946873
1.8600000000000014,0.4664811275278648,0.3687609726292314,0.469571206330731,0.09174741577424476,0.01144179193213303
1.8800000000000014,0.4696844971927545,0.3670658130779699,0.7590455989892907,0.0926921086022109,0.01446556810130801
1.9000000000000015,0.47423362403656155,0.36700296860362797,0.2319649503214803,0.09319757708964582,0.012871953872013772
1.9200000000000015,0.4812436911627911,0.36858075912636495,0.21465172450643014,0.0939897366325065,0.010291202010703547
1.9400000000000015,0.48994615560781485,0.3695214838724939,0.47999007402676197,0.09500395702478805,0.012126020102353526
1.9600000000000015,0.4987162145336652,0.3689588366940865,0.43608483146870974,0.09580534666643387,0.013299535200005005
1.9800000000000015,0.5070582272910771,0.3674078801523557,0.11313763011893314,0.09786268995237102,0.013625680284489685
2.0000000000000013,0.5148310239031643,0.36560701351234254,0.19570505742316247,0.0990905732319578,0.01654252618510995
2.019999999999999,0.5211568103587451,0.3645313962675845,0.401523524005433,0.1000682712618488,0.021721805751356564
2.039999999999997,0.5260958708905227,0.36409899384767536,0.7038063225545128,0.10055852812646349,0.02332388036101708
2.0599999999999947,0.5311495762364602,0.36326171562493387,0.7646626103463434,0.10093058121091451,0.0239123055570957
2.0799999999999925,0.5377422430175594,0.36279272392154327,0.6215923566839413,0.10124395652990588,0.023354207152102412
2.0999999999999903,0.5456930343709487,0.3640442926329942,0.5720917884866166,0.10152934944247076,0.019616862658259134
2.119999999999988,0.5543191112672728,0.36585116267753287,0.6650276210744179,0.10190028009744645,0.015287663813920974
2.139999999999986,0.5631841494741816,0.36623037115613555,0.40380939895436957,0.102304476585516,0.015585272373658882
2.1599999999999837,0.5722300943787829,0.3646702203232354,0.18853149085874787,0.10281130354894703,0.01963573039194505
2.1799999999999815,0.5816032540269213,0.3626901615967206,0.2796221714133209,0.10344455938730963,0.02426247801445001
2.1999999999999793,0.5911486464441312,0.3618803615475541,0.30092431645630396,0.10410395344443456,0.02667653545948895
2.219999999999977,0.600220472078979,0.36202909654033494,0.2576530453160208,0.10476343771716785,0.027134293814536258
2.239999999999975,0.6082023130006472,0.3624180862075396,0.23271226884975404,0.10958185902598537,0.023337155973739625
2.2599999999999727,0.6129823967174693,0.3655891912650535,0.07731035294471515,0.11250548036821784,0.01411451007689841
2.2799999999999705,0.6157473621747004,0.3685986682391686,0.6010562517462472,0.11354815061647722,0.014975163079791777
2.2999999999999683,0.6186841591811754,0.3687278618225063,0.5619821164854611,0.11630729685858456,0.016522121446083896
2.319999999999966,0.622022738587009,0.3681783708549178,0.5970840948038061,0.11768983899255148,0.01161427723158131
2.339999999999964,0.6258647762991637,0.3676821963185493,0.3655666942571884,0.11816297361766187,0.011352478237365547
2.3599999999999617,0.6315775542735841,0.36790862529682095,0.2424380460634976,0.11883456155635998,0.009661011041629626
2.3799999999999595,0.6395382285717927,0.36823242041647636,0.025814250550762686,0.11980147944179982,0.009104372974317952
2.3999999999999573,0.6483192149317699,0.3680081831454891,0.3943711976142111,0.1206088952862799,0.013579444826665807
2.419999999999955,0.6568930659728321,0.36779263379501576,0.12764823725847785,0.12200350487780098,0.012531436971437935
2.439999999999953,0.664912199314891,0.36755552647574996,0.13547440830837076,0.12344480734640538,0.012261785410418568
2.4599999999999507,0.671846555930012,0.3662726577176138,0.17990798286739532,0.12466918898650307,0.017509779881932388
2.4799999999999485,0.6771088218745702,0.3648032512798229,0.4826423076214495,0.1252487417907434,0.021154968000152527
2.4999999999999463,0.6814680523132923,0.36330845889155167,0.6679380047584498,0.1259452413503844,0.023643841270576678
2.519999999999944,0.6863935712311341,0.3624286151979801,0.5622584490398654,0.1262692984774342,0.02387280189450122
2.539999999999942,0.6926549657081691,0.36321338811542714,0.5392587590197205,0.12654655685363492,0.02067957495287346
2.5599999999999397,0.7002461108965875,0.36512727337779005,0.6661517154112359,0.12679013165155553,0.017666044347709166
2.5799999999999375,0.7087725299015789,0.3666077860570177,0.5794115674902157,0.12706322061282155,0.013903960444269604
2.5999999999999353,0.7176423136617823,0.3662569287102325,0.3171479455004047,0.12738646112977406,0.014825122791781494
2.619999999999933,0.7267478091738223,0.3644760254586721,0.22237279174242064,0.12786959024879782,0.02020766048295786
2.639999999999931,0.7362972791521463,0.36285072627820647,0.2390291575924801,0.12846533340096405,0.02461693687620657
2.6599999999999286,0.746021859734951,0.3622732207349451,0.2690577153597798,0.12910792498086127,0.026452925653851576
2.6799999999999264,0.7552135826716315,0.36232744278158624,0.23594535424746824,0.13041708905811775,0.027274556478361446
2.6999999999999242,0.7628372960249217,0.3632017675827559,0.07913292715788936,0.13487201535915017,0.018958195669038787
2.719999999999922,0.7665314150938767,0.3671528018370743,0.2256394889586946,0.1370127431608478,0.01377427770159987
2.73999999999992,0.7684777840248977,0.36974918637509574,0.5614920385251491,0.13796352946490378,0.010553757356576975
2.7599999999999176,0.771140311376775,0.3693469472190158,0.22881775525250278,0.14033316702683163,0.01661092856319649
2.7799999999999154,0.7742377606244025,0.36872050942027057,0.7949518348815741,0.14183997821612035,0.011799436671475068
2.7999999999999132,0.7782710351800937,0.3688919868479245,0.21861448271611464,0.1422953205255827,0.010557422706626999
2.819999999999911,0.7847044369631945,0.3692590287136026,0.21895204556505915,0.14304080706627056,0.009376915111823748
2.839999999999909,0.7930812646487542,0.3685808056185715,0.15686327322191887,0.144314614825945,0.011907730409719437
2.8599999999999066,0.8016729022394871,0.3677023276088338,0.18179082902151766,0.14550878922467592,0.015326222683254528
2.8799999999999044,0.8095743550248475,0.36807979989208855,0.09245929784962283,0.14666327431319526,0.014339770115941123
2.899999999999902,0.8164650016466851,0.3679780416055354,0.0561573871651709,0.14832220479514818,0.011093843893921148
2.9199999999999,0.822117572816214,0.36617330073372983,0.24930087854168656,0.1491297308026279,0.019673571290077716
2.939999999999898,0.8267783288770556,0.3642035697608657,0.5525088018639444,0.14996309686779322,0.021424711711553388
2.9599999999998956,0.8314763585482263,0.3628016085165629,0.5250689378109814,0.15030619333683307,0.024457231265260334
2.9799999999998934,0.8372538754274534,0.3628287244269838,0.522236742332557,0.150633620147158,0.02277901254216525
2.999999999999891,0.8445347572320603,0.36439277232859935,0.6140939835898214,0.1509156908442023,0.01910554181177857
3.019999999999889,0.8530888588961592,0.3662135174510139,0.6159157903081454,0.15119732747168763,0.016168545255157526
3.039999999999887,0.8622170400068223,0.36692653274174775,0.4440988599124312,0.15153952859710482,0.013095212441337793
3.0599999999998846,0.8714498533630106,0.36594922171021627,0.2608776637086935,0.15199623900926085,0.01667462854659153
3.0799999999998824,0.8809380226263036,0.36412276315499237,0.20631827330048416,0.1525675411121957,0.02183563569017892
3.09999999999988,0.890685960287202,0.3627562771968054,0.2489923441767582,0.15320375846272025,0.025665721699191235
3.119999999999878,0.9002040596273259,0.362284344829179,0.2479181498004507,0.15388721344556638,0.027470482703715986
3.139999999999876,0.9089174776179494,0.3622548730248994,0.27193784129311127,0.15597200923540164,0.027267670882532187
3.1599999999998736,0.9147084545539671,0.36480823710804766,0.32430638142652163,0.15991615102320894,0.01567836030226153
3.1799999999998714,0.9174607156731578,0.3686177684943684,0.11547441415905628,0.16108246437166937,0.020222352553037275
3.199999999999869,0.9200284512126924,0.36900546869414724,0.7976999352053441,0.16243306755531237,0.014886533767977874
3.219999999999867,0.9236418316343887,0.36795505371891585,0.3078836435047985,0.16415259809629137,0.011368939208426422
3.2399999999998648,0.9278818816425592,0.36746285093105613,0.569565543552704,0.16493676148716227,0.012971644413553128
3.2599999999998626,0.9333943940911064,0.3682329540928841,0.06603855383148771,0.16567141558977674,0.009869400451078288
3.2799999999998604,0.9407558439814201,0.3689479915770903,0.048579694760651194,0.1665910165734931,0.008256447038920048
3.299999999999858,0.9493937072965957,0.36906270306317956,0.266187805558991,0.16745632705496735,0.010702025446577421
3.319999999999856,0.9582398001198851,0.36876020614105426,0.1696441561887478,0.168691079534901,0.012299520143842077
3.3399999999998538,0.9665710754809888,0.3679631522992792,0.004509864345700363,0.16988205683709598,0.013516265973521386
3.3599999999998515,0.9738709499402756,0.36666908257042746,0.013451884526180305,0.1712292386797055,0.013381790489892005
3.3799999999998493,0.9794338882474267,0.3652587150322316,0.3153959024097872,0.17245496275408145,0.021011981992472926
3.399999999999847,0.9836359079859662,0.36421967741114203,0.60830337652308,0.17314876880544053,0.022398399654461547
3.419999999999845,0.9878575028344906,0.36313547430885273,0.5430123898734226,0.17347361299896713,0.023441230669885234
3.4399999999998427,0.9934034974913402,0.36292980673044684,0.4599132871186863,0.173748187719411,0.022735529257690328
3.4599999999998405,1.000570208945772,0.36440370609608697,0.5199621970516753,0.17394917961164977,0.01918075232132085
3.4799999999998383,1.0089832159241217,0.3663853353823467,0.5425984022695747,0.17426250661900125,0.014911408789162896
3.499999999999836,1.017934613493953,0.3670957059376157,0.32970108966348755,0.17456438732871896,0.013578312258088006
3.519999999999834,1.0270994620512248,0.3658207989395387,0.1608743095521985,0.17502500769736443,0.017758638256100526
3.5399999999998317,1.0365936012968715,0.36385104922026745,0.17531568296256278,0.17561821445239414,0.022770781229703413
3.5599999999998295,1.046330902809991,0.3628099885797287,0.2244719193783979,0.17626533382217055,0.025724429558247833
3.5799999999998273,1.0557415382069306,0.3627944892106519,0.2141063418305077,0.17694575274776717,0.02678495498617736
3.599999999999825,1.0642906415341777,0.36288018983692477,0.1979247390319907,0.17984813501620608,0.02641267893546723
3.619999999999823,1.0698167372703866,0.36548874851015684,0.20734828918079598,0.18318835099518058,0.014251973289338405
3.6399999999998207,1.0723037298850204,0.3692857495469172,0.33123319702790555,0.1842165974178196,0.01697018349944135
3.6599999999998185,1.0746878625992204,0.3696145389759257,0.7542321455451739,0.18600029927827255,0.016466247701976758
3.6799999999998163,1.0779485519970136,0.368648856730503,0.49810586018042236,0.1873178671708017,0.011917165911716677
3.699999999999814,1.0816510244103559,0.36784151360467204,0.6325971015624101,0.18800983888974246,0.012770695379263028
3.719999999999812,1.0868404017349163,0.36822881263276996,0.14504256898871198,0.1886457592190791,0.0105868864263657
3.7399999999998097,1.094310558415355,0.36905617296062415,0.12169719081281638,0.18952873135496476,0.00918395709253163
3.7599999999998075,1.1027233573126736,0.3689273191886903,0.47165702454108294,0.19044672602362886,0.014088923290600573
3.7799999999998053,1.1106528229745352,0.3681599239496982,0.36475659940121347,0.19154688876066703,0.013664960862127946
3.799999999999803,1.1183448474820696,0.3673097711960231,0.20977907047272018,0.19330098126857187,0.01212046664108219
3.819999999999801,1.1259984214472814,0.36602164425893535,0.19241252249439425,0.19417528927950337,0.015048223098895773
3.8399999999997987,1.1326785314669006,0.3648008686386687,0.39190295413424503,0.19505283802311044,0.02175293016390024
3.8599999999997965,1.1383009631683199,0.36379008581406486,0.7214543334452964,0.19563206565826674,0.023483036863221885
3.8799999999997943,1.143969527910822,0.3629232534775777,0.6506496451164243,0.19599350081296293,0.02376629094298643
3.899999999999792,1.1507586355823505,0.3631923669684678,0.5601988308531982,0.19631700471196578,0.022033140916303307
3.91999999999979,1.15872784538071,0.36483749658603193,0.5949418152193886,0.19663279393324495,0.018728439786418406
3.9399999999997877,1.1674443380314026,0.36645913978510375,0.5907814351804037,0.1970136627354674,0.015035785192674277
3.9599999999997855,1.1762897050719816,0.3663575440612892,0.35149255062538315,0.19744564481233076,0.015080606145138477
3.9799999999997833,1.1850474771345587,0.36446982008916623,0.21831884750589392,0.19797007000833014,0.019815071153505174
3.999999999999781,1.1939962162672837,0.36251399031284104,0.2316958739744013,0.1985690919723737,0.024861359633869005
4.019999999999779,1.2031586269272099,0.361895428089235,0.22381003612281497,0.1991912824995421,0.02653222514835503
4.039999999999777,1.211998422817859,0.36224665920077753,0.2171951453413243,0.19983764322985945,0.026758164228872904
4.059999999999775,1.219722015361769,0.3629203617540492,0.1337383079399007,0.20419317509596072,0.021074010286009894
4.079999999999773,1.2241740823911906,0.36621524405020855,0.23246072207026425,0.20683913827584197,0.013950555995493667
4.0999999999997705,1.2269418154764067,0.3687631797595169,0.5532902823866158,0.20779443709463183,0.013395998962017718
4.119999999999768,1.2301380495689749,0.3686509741384663,0.3586062527880895,0.21021381868268582,0.01757877411526107
4.139999999999766,1.2335245839501399,0.36851026314271207,0.7179657594136144,0.21163959597516277,0.011953878394312273
4.159999999999764,1.2375051382864282,0.3686959572847206,0.29617862434094483,0.21220233060897464,0.010513512051556458
4.179999999999762,1.2435600030090297,0.36893096356959304,0.16802844806317935,0.21278104543252038,0.008842496985687882
4.1999999999997595,1.251691513243118,0.3684766798064701,0.10647541992612122,0.21383370323727202,0.01108542746586225
4.219999999999757,1.2602634895978384,0.3678345913352464,0.27331531138006676,0.21478775652390691,0.014849718315053733
4.239999999999755,1.268234648816547,0.36806688073879373,0.14643392250807322,0.2160157146781219,0.014403952824400431
4.259999999999753,1.275302581757846,0.3680270485077777,0.031237189697384145,0.21743104157730245,0.011675335022050898
4.279999999999751,1.2813010670315335,0.3664147847572913,0.21875879939276544,0.21834220630493642,0.01838178636344688
4.2999999999997485,1.2861409886742075,0.3645703522862704,0.5178075559274595,0.2189602935175032,0.0212292246640963
4.319999999999746,1.2906459321567687,0.3629375070028649,0.6059561311804889,0.2193168708423221,0.024303218343197517
4.339999999999744,1.296085922106552,0.36249354771617687,0.557473565594923,0.2196451870917833,0.023928334421907685
4.359999999999742,1.3030655623054164,0.3638488976995246,0.5608794895432117,0.21991814889875308,0.02005528430852341
4.37999999999974,1.311467074899683,0.36584132023442656,0.6490525830166115,0.2201786695358449,0.01705063830110511
4.3999999999997375,1.3206809544221407,0.36698179920983703,0.5094103338501904,0.22050571136632802,0.013788212556729
4.419999999999735,1.3300567772449619,0.36625552338501716,0.30259109208510154,0.2209345977404751,0.015526928886423083
4.439999999999733,1.3395319827761498,0.364319307565745,0.248090931257324,0.22149458756390641,0.0210435897897836
4.459999999999731,1.349217470263305,0.3627046703152113,0.2554931914689259,0.2221238381127021,0.025569514636995656
4.479999999999729,1.3587795473936184,0.3621267787046067,0.24720598206485261,0.22279085880122107,0.027347956946687613
4.499999999999726,1.3675940120305097,0.3621679835890536,0.23037969461868193,0.22433093749973465,0.02775144563803334
4.519999999999724,1.374351186617416,0.3636306883023974,0.03229739502505143,0.22846104030705758,0.017081131060337013
4.539999999999722,1.3768616847732107,0.36835515151301385,0.32637637449199447,0.23049179705452552,0.013284047468450022
4.55999999999972,1.3779778335449544,0.37099979641278236,0.4560526427673688,0.23110744191298485,0.01005748360557551
4.579999999999718,1.3803809604159407,0.370388186096244,0.16186592325015403,0.23277426804294335,0.015182744367378237
4.599999999999715,1.384139275634176,0.3695991190851117,0.6041802192923301,0.23425733098851895,0.011324046582041536
4.619999999999713,1.3895984888335946,0.3697998140761811,0.1303857420208132,0.23536237083913017,0.012312413529212887
4.639999999999711,1.3971505485951445,0.3695661052633138,0.0541488496427955,0.23632316652440177,0.00790913804108588
4.659999999999709,1.4056913914090823,0.3675518975600089,0.02116552070588388,0.2378209104309503,0.014419125534358491
4.679999999999707,1.4139142234368938,0.3665890020158349,0.16172703111691733,0.238926326607707,0.016953923052837182
4.699999999999704,1.4213647895732708,0.36773770598630773,0.153307932033131,0.23993330979416552,0.014308951093340964
4.719999999999702,1.427980552716483,0.3679541976890209,0.2540022055766699,0.24090257157359973,0.010839777670119132
4.7399999999997,1.4337080298253695,0.3662220020731203,0.40287876613525175,0.2416449954649111,0.019253468644500886
4.759999999999698,1.4388631044157627,0.3641058117782104,0.4682526348950005,0.24250171324821004,0.02191122140807324
4.779999999999696,1.4443122996296305,0.362678717341088,0.5009834227120981,0.24287894425334844,0.024677215341421053
4.799999999999693,1.450904777051937,0.362973573970212,0.5944548171456001,0.24323235737598825,0.022468149303203934
4.819999999999691,1.4587322787730728,0.3647413396772536,0.6151177762146133,0.2435661506444655,0.01775781137030358
4.839999999999689,1.4673017214202984,0.3664052660872196,0.6035753800707792,0.24387885201908854,0.015320301389545113
4.859999999999687,1.4761729632699272,0.3667108228448735,0.4563024794996768,0.24424548346622277,0.014520308336730417
4.879999999999685,1.4852755081041307,0.36551198325307704,0.27089549710838035,0.24473416695749847,0.018030075329290244
4.899999999999682,1.4946907377911252,0.3638764011292519,0.23777713646889106,0.24531757970150467,0.02219834265294849
4.91999999999968,1.5041783559952437,0.36279774614675064,0.2638288339434445,0.24595395749639035,0.025500740448254445
4.939999999999678,1.5132123889968132,0.3623646688372431,0.2556926441516149,0.24661109350219323,0.027224235625174825
4.959999999999676,1.5214061912260113,0.36219574955488804,0.2814476374569763,0.2492634307481052,0.026888587087972954
4.979999999999674,1.5270145082853077,0.36445924984136924,0.29107283393715927,0.2528155715642179,0.015248197380755488
4.999999999999671,1.5308095007596547,0.36699193872918434,0.41227404525987943,0.25397998501114566,0.0195780162421475
